font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Assurbanipal,0x12054,5,0.887,0.9621,network,0,0
Assurbanipal,0x12054,6,0.0542,0.8929,network,0,0
Assurbanipal,0x12054,7,0.9221,0.9722,network,0,0
Assurbanipal,0x12054,8,0.8418,0.9517,network,0,0
Assurbanipal,0x12056,1,0.911,0.9568,network,0,0
Assurbanipal,0x12056,2,0.8664,0.9395,network,0,0
Assurbanipal,0x12056,3,0.9215,0.954,network,0,0
Assurbanipal,0x12056,4,0.9514,0.9674,network,0,0
Assurbanipal,0x12056,5,0.9364,0.9622,network,0,0
Assurbanipal,0x12056,6,0.7318,0.9801,network,0,0
Assurbanipal,0x12056,7,0.883,0.9377,network,0,0
Assurbanipal,0x12057,1,0.9336,0.9625,network,0,0
Assurbanipal,0x12057,2,0.8953,0.9536,network,0,0
Assurbanipal,0x12057,3,0.9248,0.9555,network,0,0
Assurbanipal,0x12057,4,0.9499,0.9499,network,0,0
Assurbanipal,0x12057,5,0.889,0.9632,network,0,0
Assurbanipal,0x12057,6,0.0141,0.9678,network,0,0
Assurbanipal,0x12057,7,0.1186,0.9726,network,0,0
Assurbanipal,0x12057,8,0.95,0.95,network,0,0
Assurbanipal,0x12057,9,0.0002,0.8339,network,0,0
Assurbanipal,0x12057,10,0.9075,0.9838,network,0,0
Assurbanipal,0x12057,11,0.7912,0.9744,network,0,0
Assurbanipal,0x12057,12,0.9387,0.9563,skeleton,0,0
Assurbanipal,0x12057,13,0.1534,0.9406,network,0,0
Assurbanipal,0x12057,14,0.8826,0.9801,network,0,0
Assurbanipal,0x12057,15,0.0029,0.9681,network,0,1
Assurbanipal,0x12058,1,0.927,0.9684,network,0,0
Assurbanipal,0x12058,2,0.8764,0.9605,network,0,0
Assurbanipal,0x12058,3,0.9251,0.9399,network,0,0
Assurbanipal,0x12058,4,0.9556,0.9668,network,0,0
Assurbanipal,0x12058,5,0.9317,0.9317,network,0,0
Assurbanipal,0x12058,6,0.8482,0.9759,network,0,0
Assurbanipal,0x12058,7,0.5751,0.9622,network,0,0
Assurbanipal,0x12058,8,0.9487,0.9487,network,0,0
Assurbanipal,0x12058,9,0.555,0.9485,network,0,0
Assurbanipal,0x12058,10,0.68,0.8832,network,0,0
Assurbanipal,0x12058,11,0.6289,0.9828,network,0,0
Assurbanipal,0x12058,12,0.8862,0.9659,network,0,0
Assurbanipal,0x12058,13,0.8317,0.8317,network,0,0
Assurbanipal,0x12058,14,0.0,0.9578,network,1,1
Assurbanipal,0x12058,15,0.0002,0.405,network,1,0
Assurbanipal,0x12058,16,0.3146,0.6715,network,1,0
Assurbanipal,0x1205b,1,0.9532,0.9593,network,0,0
Assurbanipal,0x1205b,2,0.8734,0.9292,network,0,0
Assurbanipal,0x1205b,3,0.9107,0.9696,network,0,0
Assurbanipal,0x1205b,4,0.9577,0.9601,network,0,0
Assurbanipal,0x1205b,5,0.9557,0.9557,network,0,0
Assurbanipal,0x1205b,6,0.7589,0.9815,network,0,0
Assurbanipal,0x1205b,7,0.4187,0.9759,network,0,0
Assurbanipal,0x1205b,8,0.9496,0.9545,network,0,0
Assurbanipal,0x1205b,9,0.8975,0.9753,network,0,0
Assurbanipal,0x1205b,10,0.9097,0.9781,network,0,0
Assurbanipal,0x1205b,11,0.9062,0.954,network,0,0
Assurbanipal,0x1205b,12,0.9021,0.9724,network,0,0
Assurbanipal,0x1205b,13,0.943,0.9744,network,0,0
Assurbanipal,0x1205b,14,0.967,0.9697,network,0,0
Assurbanipal,0x1205b,15,0.9183,0.9696,network,0,0
Assurbanipal,0x1205b,16,0.3778,0.9842,network,0,0
Assurbanipal,0x1205b,17,0.9572,0.9683,network,0,0
Assurbanipal,0x1205b,18,0.0001,0.9023,network,1,1
Assurbanipal,0x1205d,1,0.9454,0.9454,network,0,0
Assurbanipal,0x1205d,2,0.895,0.9579,network,0,0
Assurbanipal,0x1205d,3,0.9035,0.9601,network,0,0
Assurbanipal,0x1205d,4,0.9461,0.9612,network,0,0
Assurbanipal,0x1205d,5,0.9461,0.9599,network,0,0
Assurbanipal,0x1205d,6,0.5224,0.9728,network,0,0
Assurbanipal,0x1205d,7,0.119,0.9763,network,0,0
Assurbanipal,0x1205d,8,0.9433,0.9433,network,0,0
Assurbanipal,0x1205d,9,0.658,0.9824,skeleton,0,0
Assurbanipal,0x1205d,10,0.7988,0.9824,network,0,0
Assurbanipal,0x1205d,11,0.7578,0.9645,network,0,0
Assurbanipal,0x1205d,12,0.912,0.9625,network,0,0
Assurbanipal,0x1205d,13,0.9206,0.9704,network,0,0
Assurbanipal,0x1205d,14,0.8664,0.966,network,0,0
Assurbanipal,0x1205d,15,0.8664,0.988,network,0,0
Assurbanipal,0x1205d,16,0.0027,0.9792,network,0,0
Assurbanipal,0x1205d,17,0.658,0.9781,network,0,0
Assurbanipal,0x1205d,18,0.0001,0.8895,network,1,0
Assurbanipal,0x1205e,1,0.9378,0.951,network,0,0
Assurbanipal,0x1205e,2,0.883,0.932,network,0,0
Assurbanipal,0x1205e,3,0.9204,0.948,network,0,0
Assurbanipal,0x1205e,4,0.9443,0.9587,network,0,0
Assurbanipal,0x1205e,5,0.9443,0.9632,network,0,0
Assurbanipal,0x1205e,6,0.9212,0.973,network,0,0
Assurbanipal,0x1205e,7,0.3078,0.973,network,0,0
Assurbanipal,0x1205e,8,0.9614,0.9614,network,0,0
Assurbanipal,0x1205e,9,0.8964,0.9807,network,0,0
Assurbanipal,0x1205e,10,0.6086,0.961,network,0,0
Assurbanipal,0x1205e,11,0.6766,0.9879,network,0,0
Assurbanipal,0x1205e,12,0.8747,0.9771,network,0,0
Assurbanipal,0x1205e,13,0.6813,0.9115,network,0,0
Assurbanipal,0x1205e,14,0.6813,0.9864,network,0,0
Assurbanipal,0x1205e,15,0.9525,0.9776,network,0,0
Assurbanipal,0x1205e,16,0.9505,0.9707,network,0,0
Assurbanipal,0x1205e,17,0.0007,0.6562,network,1,0
Assurbanipal,0x1205f,1,0.9307,0.9307,network,0,0
Assurbanipal,0x1205f,2,0.8912,0.9579,network,0,0
Assurbanipal,0x1205f,3,0.9104,0.9636,network,0,0
Assurbanipal,0x1205f,4,0.9467,0.9587,network,0,0
Assurbanipal,0x1205f,5,0.9467,0.9614,network,0,0
Assurbanipal,0x1205f,6,0.0142,0.9804,network,0,0
Assurbanipal,0x1205f,7,0.1918,0.9827,network,0,0
Assurbanipal,0x1205f,8,0.9514,0.9709,network,0,0
Assurbanipal,0x1205f,9,0.9045,0.9722,skeleton,0,0
Assurbanipal,0x1205f,10,0.8686,0.9762,network,0,0
Assurbanipal,0x1205f,11,0.9532,0.9596,network,0,0
Assurbanipal,0x1205f,12,0.9201,0.9585,network,0,0
Assurbanipal,0x1205f,13,0.8615,0.9668,network,0,0
Assurbanipal,0x1205f,14,0.0401,0.9922,network,0,0
Assurbanipal,0x1205f,15,0.1122,0.9582,network,0,0
Assurbanipal,0x1205f,16,0.1651,0.9778,skeleton,1,0
Assurbanipal,0x12060,1,0.9336,0.9622,network,0,0
Assurbanipal,0x12060,2,0.8613,0.9541,network,0,0
Assurbanipal,0x12060,3,0.9226,0.9552,network,0,0
Assurbanipal,0x12060,4,0.9519,0.9519,network,0,0
Assurbanipal,0x12060,5,0.9011,0.9621,network,0,0
Assurbanipal,0x12060,6,0.0099,0.9573,network,0,0
Assurbanipal,0x12060,7,0.683,0.9656,network,0,0
Assurbanipal,0x12060,8,0.9548,0.9548,network,0,0
Assurbanipal,0x12060,9,0.668,0.931,network,0,0
Assurbanipal,0x12060,10,0.8768,0.9482,network,0,0
Assurbanipal,0x12060,11,0.8544,0.9893,network,0,0
Assurbanipal,0x12060,12,0.9389,0.9785,network,0,0
Assurbanipal,0x12060,13,0.8611,0.8611,network,0,0
Assurbanipal,0x12060,14,0.918,0.9766,network,0,0
Assurbanipal,0x12060,15,0.8632,0.9906,network,0,0
Assurbanipal,0x12060,16,0.0137,0.9712,network,1,0
Assurbanipal,0x12061,1,0.9473,0.9689,network,0,0
Assurbanipal,0x12061,2,0.8768,0.9605,network,0,0
Assurbanipal,0x12061,3,0.9275,0.9446,network,0,0
Assurbanipal,0x12061,4,0.9603,0.9656,network,0,0
Assurbanipal,0x12061,5,0.9382,0.9468,network,0,0
Assurbanipal,0x12061,6,0.1234,0.9711,network,0,0
Assurbanipal,0x12061,7,0.2109,0.9579,network,0,0
Assurbanipal,0x12061,8,0.9531,0.9531,network,0,0
Assurbanipal,0x12061,9,0.6706,0.867,network,0,0
Assurbanipal,0x12061,10,0.8866,0.9423,network,0,0
Assurbanipal,0x12061,11,0.8044,0.9912,skeleton,0,0
Assurbanipal,0x12061,12,0.8053,0.9565,network,0,0
Assurbanipal,0x12061,13,0.8093,0.9802,network,0,0
Assurbanipal,0x12061,14,0.726,0.9914,network,0,0
Assurbanipal,0x12061,15,0.8854,0.9668,skeleton,0,0
Assurbanipal,0x12061,16,0.2371,0.9642,network,1,0
Assurbanipal,0x12063,1,0.9413,0.9686,network,0,0
Assurbanipal,0x12063,2,0.8878,0.9555,network,0,0
Assurbanipal,0x12063,3,0.9237,0.925,network,0,0
Assurbanipal,0x12063,4,0.9592,0.963,network,0,0
Assurbanipal,0x12063,5,0.9449,0.9632,network,0,0
Assurbanipal,0x12063,6,0.54,0.9694,network,0,0
Assurbanipal,0x12063,7,0.8022,0.968,network,0,0
Assurbanipal,0x12063,8,0.9658,0.9747,network,0,0
Assurbanipal,0x12063,9,0.767,0.9109,network,0,0
Assurbanipal,0x12063,10,0.8645,0.9381,network,0,0
Assurbanipal,0x12063,11,0.9014,0.9578,skeleton,0,0
Assurbanipal,0x12063,12,0.7918,0.9558,network,0,0
Assurbanipal,0x12063,13,0.9303,0.9705,network,0,0
Assurbanipal,0x12063,14,0.0011,0.8205,network,1,0
Assurbanipal,0x12063,15,0.0095,0.566,network,0,0
Assurbanipal,0x12064,1,0.9336,0.9624,network,0,0
Assurbanipal,0x12064,2,0.8968,0.9528,network,0,0
Assurbanipal,0x12064,3,0.9195,0.9568,network,0,0
Assurbanipal,0x12064,4,0.9508,0.9508,network,0,0
Assurbanipal,0x12064,5,0.8957,0.9614,network,0,0
Assurbanipal,0x12064,6,0.0436,0.959,network,0,0
Assurbanipal,0x12064,7,0.8143,0.9771,network,0,0
Assurbanipal,0x12064,8,0.9327,0.9327,network,0,0
Assurbanipal,0x12064,9,0.7233,0.9566,network,0,0
Assurbanipal,0x12064,10,0.7546,0.9431,network,0,0
Assurbanipal,0x12064,11,0.7969,0.9419,skeleton,0,0
Assurbanipal,0x12064,12,0.9186,0.9617,network,0,0
Assurbanipal,0x12064,13,0.9102,0.9102,network,0,0
Assurbanipal,0x12064,14,0.8961,0.9617,network,0,0
Assurbanipal,0x12064,15,0.8505,0.9576,network,0,0
Assurbanipal,0x12064,16,0.0114,0.8522,network,0,0
Assurbanipal,0x12065,1,0.9527,0.971,network,0,0
Assurbanipal,0x12065,2,0.8561,0.9587,network,0,0
Assurbanipal,0x12065,3,0.9,0.9294,network,0,0
Assurbanipal,0x12065,4,0.9597,0.9668,network,0,0
Assurbanipal,0x12065,5,0.9396,0.9563,network,0,0
Assurbanipal,0x12065,6,0.0818,0.9716,network,0,0
Assurbanipal,0x12065,7,0.2591,0.9573,network,0,0
Assurbanipal,0x12065,8,0.9132,0.9604,network,0,0
Assurbanipal,0x12065,9,0.5093,0.932,skeleton,0,0
Assurbanipal,0x12065,10,0.0001,0.9838,network,0,0
Assurbanipal,0x12065,11,0.7005,0.9684,network,0,0
Assurbanipal,0x12065,12,0.05,0.9826,network,0,1
Assurbanipal,0x12065,13,0.05,0.9726,network,0,1
Assurbanipal,0x12065,14,0.8905,0.9732,network,0,0
Assurbanipal,0x12065,15,0.964,0.9759,network,0,0
Assurbanipal,0x12065,16,0.9229,0.9743,network,0,0
Assurbanipal,0x12065,17,0.05,0.8044,network,0,1
Assurbanipal,0x12066,1,0.9296,0.9697,network,0,0
Assurbanipal,0x12066,2,0.8751,0.9612,network,0,0
Assurbanipal,0x12066,3,0.9369,0.9546,network,0,0
Assurbanipal,0x12066,4,0.9415,0.9621,network,0,0
Assurbanipal,0x12066,5,0.9398,0.9669,network,0,0
Assurbanipal,0x12066,6,0.5713,0.9724,network,0,0
Assurbanipal,0x12066,7,0.1331,0.9659,network,0,0
Assurbanipal,0x12066,8,0.962,0.962,network,0,0
Assurbanipal,0x12066,9,0.8371,0.9775,skeleton,0,0
Assurbanipal,0x12066,10,0.05,0.974,network,0,1
Assurbanipal,0x12066,11,0.7998,0.9561,network,0,0
Assurbanipal,0x12066,12,0.05,0.984,network,0,1
Assurbanipal,0x12066,13,0.05,0.9748,network,0,1
Assurbanipal,0x12066,14,0.849,0.9745,network,0,0
Assurbanipal,0x12066,15,0.9229,0.9854,network,0,0
Assurbanipal,0x12066,16,0.9229,0.9715,network,0,0
Assurbanipal,0x12066,17,0.0062,0.979,network,0,0
Assurbanipal,0x12066,18,0.9194,0.9194,network,0,0
Assurbanipal,0x12066,19,0.9396,0.9716,network,0,0
Assurbanipal,0x12066,20,0.0314,0.9787,network,0,0
Assurbanipal,0x12066,21,0.0002,0.972,network,0,1
Assurbanipal,0x12066,22,0.0021,0.9063,network,0,1
Assurbanipal,0x12066,23,0.0014,0.9096,network,1,0
Assurbanipal,0x12067,1,0.9175,0.9568,network,0,0
Assurbanipal,0x12067,2,0.9094,0.9566,network,0,0
Assurbanipal,0x12067,3,0.9201,0.959,network,0,0
Assurbanipal,0x12067,4,0.9553,0.9553,network,0,0
Assurbanipal,0x12067,5,0.9441,0.9548,network,0,0
Assurbanipal,0x12067,6,0.0574,0.9704,network,0,0
Assurbanipal,0x12067,7,0.3819,0.9472,network,0,0
Assurbanipal,0x12067,8,0.9585,0.9585,network,0,0
Assurbanipal,0x12067,9,0.8439,0.9339,skeleton,0,0
Assurbanipal,0x12067,10,0.9163,0.956,skeleton,0,0
Assurbanipal,0x12067,11,0.0021,0.9598,network,0,0
Assurbanipal,0x12067,12,0.0015,0.7652,network,0,0
Assurbanipal,0x12067,13,0.05,0.6384,network,0,1
Assurbanipal,0x12067,14,0.1916,0.9876,network,0,0
Assurbanipal,0x12067,15,0.3001,0.9891,network,0,0
Assurbanipal,0x12067,16,0.7786,0.9887,network,0,0
Assurbanipal,0x12067,17,0.445,0.9822,network,0,0
Assurbanipal,0x12067,18,0.0074,0.9255,network,1,0
Assurbanipal,0x12068,1,0.9221,0.9678,network,0,0
Assurbanipal,0x12068,2,0.9147,0.9438,network,0,0
Assurbanipal,0x12068,3,0.9428,0.9699,network,0,0
Assurbanipal,0x12068,4,0.9307,0.9307,network,0,0
Assurbanipal,0x12068,5,0.9444,0.9444,network,0,0
Assurbanipal,0x12068,6,0.549,0.9531,skeleton,1,0
Assurbanipal,0x12068,7,0.048,0.9678,network,0,0
Assurbanipal,0x12068,8,0.9161,0.9161,network,0,0
Assurbanipal,0x12068,9,0.6146,0.9715,skeleton,0,0
Assurbanipal,0x12068,10,0.8961,0.9813,network,0,0
Assurbanipal,0x12068,11,0.8578,0.9869,skeleton,0,0
Assurbanipal,0x12068,12,0.7739,0.9797,network,0,0
Assurbanipal,0x12068,13,0.8972,0.9593,skeleton,0,0
Assurbanipal,0x12068,14,0.8972,0.9743,network,0,0
Assurbanipal,0x12068,15,0.0011,0.9828,network,0,0
Assurbanipal,0x12068,16,0.2759,0.962,network,0,0
Assurbanipal,0x12068,17,0.912,0.9659,network,0,0
Assurbanipal,0x12068,18,0.9055,0.9758,network,0,0
Assurbanipal,0x12068,19,0.9487,0.9487,network,0,0
Assurbanipal,0x12068,20,0.0024,0.9448,network,0,0
Assurbanipal,0x12069,1,0.9328,0.9664,network,0,0
Assurbanipal,0x12069,2,0.883,0.965,network,0,0
Assurbanipal,0x12069,3,0.9316,0.9582,network,0,0
Assurbanipal,0x12069,4,0.9422,0.9624,network,0,0
Assurbanipal,0x12069,5,0.9422,0.9552,network,0,0
Assurbanipal,0x12069,6,0.038,0.9794,network,0,0
Assurbanipal,0x12069,7,0.6505,0.9668,network,0,0
Assurbanipal,0x12069,8,0.9593,0.9593,network,0,0
Assurbanipal,0x12069,9,0.8349,0.906,network,0,0
Assurbanipal,0x12069,10,0.5988,0.7383,network,0,0
Assurbanipal,0x12069,11,0.8664,0.884,network,0,0
Assurbanipal,0x12069,12,0.0,0.8611,network,0,0
Assurbanipal,0x12069,13,0.0001,0.9332,network,0,1
Assurbanipal,0x12069,14,0.05,0.9397,network,0,1
Assurbanipal,0x12069,15,0.0025,0.7487,skeleton,1,0
Assurbanipal,0x1206a,1,0.9505,0.9674,network,0,0
Assurbanipal,0x1206a,2,0.8777,0.9593,network,0,0
Assurbanipal,0x1206a,3,0.9275,0.9519,network,0,0
Assurbanipal,0x1206a,4,0.9518,0.9647,network,0,0
Assurbanipal,0x1206a,5,0.9345,0.9571,network,0,0
Assurbanipal,0x1206a,6,0.728,0.9734,network,0,0
Assurbanipal,0x1206a,7,0.8182,0.9571,network,0,0
Assurbanipal,0x1206a,8,0.9466,0.9466,network,0,0
Assurbanipal,0x1206a,9,0.404,0.9329,skeleton,0,0
Assurbanipal,0x1206a,10,0.8781,0.9462,network,0,0
Assurbanipal,0x1206a,11,0.9005,0.9005,network,0,0
Assurbanipal,0x1206a,12,0.5931,0.9632,network,0,0
Assurbanipal,0x1206a,13,0.9371,0.983,network,0,0
Assurbanipal,0x1206a,14,0.8874,0.9672,network,0,0
Assurbanipal,0x1206a,15,0.0003,0.9346,network,1,0
Assurbanipal,0x1206c,1,0.9289,0.9289,network,0,0
Assurbanipal,0x1206c,2,0.8935,0.9545,network,0,0
Assurbanipal,0x1206c,3,0.9091,0.955,network,0,0
Assurbanipal,0x1206c,4,0.9449,0.9679,network,0,0
Assurbanipal,0x1206c,5,0.9449,0.9593,network,0,0
Assurbanipal,0x1206c,6,0.8814,0.9722,network,0,0
Assurbanipal,0x1206c,7,0.3902,0.9783,network,0,0
Assurbanipal,0x1206c,8,0.8814,0.9724,network,0,0
Assurbanipal,0x1206c,9,0.5511,0.9692,skeleton,0,0
Assurbanipal,0x1206c,10,0.001,0.969,network,0,0
Assurbanipal,0x1206c,11,0.8645,0.9822,network,0,0
Assurbanipal,0x1206c,12,0.4683,0.9767,skeleton,0,0
Assurbanipal,0x1206c,13,0.883,0.9727,network,0,0
Assurbanipal,0x1206c,14,0.9547,0.9739,network,0,0
Assurbanipal,0x1206c,15,0.9293,0.977,network,0,0
Assurbanipal,0x1206c,16,0.9028,0.9846,network,0,0
Assurbanipal,0x1206c,17,0.7295,0.9863,network,0,0
Assurbanipal,0x1206c,18,0.4664,0.9822,network,0,0
Assurbanipal,0x1206c,19,0.8599,0.9797,network,0,0
Assurbanipal,0x1206c,20,0.3191,0.905,network,0,0
Assurbanipal,0x1206c,21,0.8893,0.9864,network,0,0
Assurbanipal,0x1206c,22,0.9204,0.9896,network,0,0
Assurbanipal,0x1206c,23,0.0001,0.8824,network,1,0
Assurbanipal,0x1206c,24,0.7237,0.9787,network,0,0
Assurbanipal,0x1206d,1,0.9333,0.9608,network,0,0
Assurbanipal,0x1206d,2,0.8764,0.937,network,0,0
Assurbanipal,0x1206d,3,0.9296,0.9612,network,0,0
Assurbanipal,0x1206d,4,0.9473,0.9522,network,0,0
Assurbanipal,0x1206d,5,0.9313,0.9464,network,0,0
Assurbanipal,0x1206d,6,0.1495,0.9724,network,0,0
Assurbanipal,0x1206d,7,0.7928,0.9833,network,0,0
Assurbanipal,0x1206d,8,0.9422,0.9454,network,0,0
Assurbanipal,0x1206d,9,0.5703,0.9681,skeleton,0,0
Assurbanipal,0x1206d,10,0.9007,0.9808,skeleton,0,0
Assurbanipal,0x1206d,11,0.85,0.957,network,0,0
Assurbanipal,0x1206d,12,0.9135,0.9401,skeleton,0,0
Assurbanipal,0x1206d,13,0.918,0.9797,network,0,0
Assurbanipal,0x1206d,14,0.9587,0.9587,network,0,0
Assurbanipal,0x1206d,15,0.3716,0.9515,network,0,0
Assurbanipal,0x1206d,16,0.9424,0.9778,network,0,0
Assurbanipal,0x1206d,17,0.0001,0.8775,network,0,0
Assurbanipal,0x1206e,1,0.8942,0.9466,network,0,0
Assurbanipal,0x1206e,2,0.0,0.907,network,1,1
Assurbanipal,0x1206e,3,0.7976,0.952,network,0,0
Assurbanipal,0x1206e,4,0.7375,0.9622,network,0,0
Assurbanipal,0x1206e,5,0.7736,0.9604,network,0,0
Assurbanipal,0x1206e,6,0.8927,0.9483,network,0,0
Assurbanipal,0x1206e,7,0.8806,0.9329,network,0,0
Assurbanipal,0x1206e,8,0.8485,0.9653,network,0,0
Assurbanipal,0x1206e,9,0.8138,0.9005,network,0,0
Assurbanipal,0x1206f,1,0.719,0.9329,network,0,0
Assurbanipal,0x1206f,2,0.9091,0.9595,network,0,0
Assurbanipal,0x1206f,3,0.8655,0.9266,skeleton,0,0
Assurbanipal,0x1206f,4,0.9394,0.9573,network,0,0
Assurbanipal,0x1206f,5,0.9363,0.9363,network,0,0
Assurbanipal,0x1206f,6,0.897,0.897,network,0,0
Assurbanipal,0x1206f,7,0.823,0.966,network,0,0
Assurbanipal,0x1206f,8,0.9,0.9109,network,0,0
Assurbanipal,0x12070,1,0.8961,0.9478,network,0,0
Assurbanipal,0x12070,2,0.4649,0.9043,network,0,0
Assurbanipal,0x12070,3,0.8989,0.9713,network,0,0
Assurbanipal,0x12070,4,0.0065,0.9337,network,0,0
Assurbanipal,0x12070,5,0.8655,0.9837,network,0,0
Assurbanipal,0x12070,6,0.825,0.9374,network,0,0
Assurbanipal,0x12070,7,0.8065,0.945,network,0,0
Assurbanipal,0x12070,8,0.8527,0.9417,network,0,0
Assurbanipal,0x12070,9,0.825,0.9344,network,0,0
Assurbanipal,0x12070,10,0.912,0.9593,network,0,0
Assurbanipal,0x12070,11,0.883,0.9395,skeleton,0,0
Assurbanipal,0x12070,12,0.8993,0.9718,network,0,0
Assurbanipal,0x12071,1,0.8532,0.9377,network,0,0
Assurbanipal,0x12071,2,0.677,0.9555,network,0,0
Assurbanipal,0x12071,3,0.8882,0.957,network,0,0
Assurbanipal,0x12071,4,0.9202,0.9202,network,0,0
Assurbanipal,0x12071,5,0.9201,0.9337,network,0,0
Assurbanipal,0x12071,6,0.8794,0.9777,network,0,0
Assurbanipal,0x12071,7,0.8764,0.9312,network,0,0
Assurbanipal,0x12071,8,0.0025,0.9361,network,0,0
Assurbanipal,0x12071,9,0.0507,0.9202,network,0,0
Assurbanipal,0x12071,10,0.8563,0.9406,network,0,0
Assurbanipal,0x12071,11,0.8876,0.8876,network,0,0
Assurbanipal,0x12071,12,0.05,0.9576,skeleton,0,1
Assurbanipal,0x12071,13,0.8613,0.9599,network,0,0
Assurbanipal,0x12075,1,0.8682,0.9408,network,0,0
Assurbanipal,0x12075,2,0.9048,0.907,network,0,0
Assurbanipal,0x12075,3,0.8069,0.9196,network,0,0
Assurbanipal,0x12075,4,0.8016,0.9729,network,0,0
Assurbanipal,0x12075,5,0.9366,0.946,network,0,0
Assurbanipal,0x12075,6,0.8961,0.9702,network,0,0
Assurbanipal,0x12075,7,0.8339,0.946,skeleton,0,0
Assurbanipal,0x12075,8,0.0014,0.9545,network,0,0
Assurbanipal,0x12075,9,0.8961,0.9543,network,0,0
Assurbanipal,0x12076,1,0.8554,0.952,network,0,0
Assurbanipal,0x12076,2,0.7272,0.9307,network,0,0
Assurbanipal,0x12076,3,0.7666,0.9199,network,0,0
Assurbanipal,0x12076,4,0.7368,0.963,network,0,0
Assurbanipal,0x12076,5,0.7666,0.9506,skeleton,0,0
Assurbanipal,0x12076,6,0.8182,0.9605,network,0,0
Assurbanipal,0x12076,7,0.7684,0.9522,network,0,0
Assurbanipal,0x12077,1,0.7736,0.9381,network,0,0
Assurbanipal,0x12077,2,0.7753,0.952,network,0,0
Assurbanipal,0x12077,3,0.8957,0.9307,network,0,0
Assurbanipal,0x12077,4,0.7241,0.9137,network,0,0
Assurbanipal,0x1207b,1,0.9048,0.9499,skeleton,0,0
Assurbanipal,0x1207b,2,0.9048,0.9228,network,0,0
Assurbanipal,0x1207b,3,0.8544,0.948,skeleton,0,0
Assurbanipal,0x1207b,4,0.8544,0.941,network,0,0
Assurbanipal,0x1207b,5,0.7947,0.939,network,0,0
Assurbanipal,0x1207b,6,0.8065,0.8065,network,0,0
Assurbanipal,0x1207b,7,0.0,0.9225,network,1,0
Assurbanipal,0x1207b,8,0.0001,0.4232,network,0,0
Assurbanipal,0x1207b,9,0.8704,0.9356,network,0,0
Assurbanipal,0x1207b,10,0.8773,0.962,network,0,0
Assurbanipal,0x1207c,1,0.8585,0.9625,network,0,0
Assurbanipal,0x1207c,2,0.9004,0.9739,network,0,0
Assurbanipal,0x1207c,3,0.0035,0.9225,network,0,0
Assurbanipal,0x1207c,4,0.7322,0.962,network,0,0
Assurbanipal,0x1207c,5,0.8905,0.9622,network,0,0
Assurbanipal,0x1207c,6,0.8459,0.9287,network,0,0
Assurbanipal,0x1207c,7,0.885,0.9487,network,0,0
Assurbanipal,0x1207c,8,0.7322,0.9258,network,0,0
Assurbanipal,0x1207d,1,0.8292,0.9658,network,0,0
Assurbanipal,0x1207d,2,0.8878,0.963,network,0,0
Assurbanipal,0x1207d,3,0.7736,0.9327,network,0,0
Assurbanipal,0x1207d,4,0.8289,0.9276,network,0,0
Assurbanipal,0x1207d,5,0.0152,0.9788,network,0,0
Assurbanipal,0x1207d,6,0.9081,0.9571,network,0,0
Assurbanipal,0x1207d,7,0.9081,0.9164,network,0,0
Assurbanipal,0x1207d,8,0.8507,0.9506,network,0,0
Assurbanipal,0x1207d,9,0.8289,0.9566,network,0,0
Assurbanipal,0x1207e,1,0.8347,0.8895,network,0,0
Assurbanipal,0x1207e,2,0.8622,0.9599,network,0,0
Assurbanipal,0x1207e,3,0.8239,0.9673,network,0,0
Assurbanipal,0x1207e,4,0.8421,0.9149,network,0,0
Assurbanipal,0x1207e,5,0.841,0.9425,network,0,0
Assurbanipal,0x1207e,6,0.8408,0.9563,network,0,0
Assurbanipal,0x1207e,7,0.8041,0.946,network,0,0
Assurbanipal,0x1207e,8,0.7889,0.9334,network,0,0
Assurbanipal,0x12080,1,0.8645,0.9118,network,0,0
Assurbanipal,0x12080,2,0.9085,0.9565,network,0,0
Assurbanipal,0x12080,3,0.9237,0.9615,network,0,0
Assurbanipal,0x12080,4,0.0002,0.9379,network,0,0
Assurbanipal,0x12080,5,0.4377,0.9381,network,1,0
Assurbanipal,0x12080,6,0.7621,0.9118,network,0,0
Assurbanipal,0x12080,7,0.05,0.9685,skeleton,0,1
Assurbanipal,0x12080,8,0.9432,0.9662,network,0,0
Assurbanipal,0x12080,9,0.152,0.9899,network,0,0
Assurbanipal,0x12080,10,0.887,0.9053,network,0,0
Assurbanipal,0x12080,11,0.8459,0.9164,network,0,0
Assurbanipal,0x12080,12,0.777,0.9086,network,0,0
Assurbanipal,0x12080,13,0.5155,0.9448,network,1,0
Assurbanipal,0x12080,14,0.3875,0.9374,network,0,0
Assurbanipal,0x12081,1,0.8838,0.9222,network,0,0
Assurbanipal,0x12081,2,0.7912,0.9417,network,0,0
Assurbanipal,0x12081,3,0.7843,0.9476,network,0,0
Assurbanipal,0x12081,4,0.0222,0.9317,skeleton,0,0
Assurbanipal,0x12081,5,0.5409,0.5409,skeleton,0,0
Assurbanipal,0x12081,6,0.6123,0.9699,network,0,0
Assurbanipal,0x12081,7,0.9432,0.9515,network,0,0
Assurbanipal,0x12082,1,0.4883,0.9127,network,0,0
Assurbanipal,0x12082,2,0.9219,0.9219,network,0,0
Assurbanipal,0x12082,3,0.8798,0.956,network,0,0
Assurbanipal,0x12082,4,0.9248,0.9384,network,0,0
