font,codepoint,name,source,n_wedges,confidence,doubtful_wedges,mean_wedge_confidence,rare_orientation_wedges,off_ink_tails,clamped_wedges,scale,in_font_per_metadata
Esagil,0x1202e,AN OVER AN,model,6,0.8176,0,0.8746,0,0,0,0.1561,True
Esagil,0x12074,DIM,model,5,0.8167,0,0.8935,0,0,0,0.15648,True
Esagil,0x12100,GI,model,8,0.8164,0,0.8854,0,0,0,0.15656,True
Esagil,0x1213e,HUL2,model,8,0.8222,0,0.8851,0,0,0,0.15674,True
Esagil,0x121b8,LAGAB,model,4,0.8205,0,0.8503,0,0,0,0.15551,True
Esagil,0x1222d,MU OVER MU,model,10,0.8161,0,0.8928,0,0,0,0.15603,True
Esagil,0x12293,SA,model,6,0.8193,0,0.8899,0,0,1,0.15683,True
Esagil,0x12450,,model,3,0.8225,0,0.8286,0,0,0,0.15525,
Assurbanipal,0x120e2,GA2 TIMES PA,model,8,0.8275,0,0.8903,0,0,0,1.0,True
Assurbanipal,0x1218f,KAB,model,6,0.8341,0,0.8637,0,0,0,1.0,True
Assurbanipal,0x12269,NUN TENU,model,5,0.8289,0,0.8717,0,0,0,1.0,True
Assurbanipal,0x12330,UR2 TIMES NUN,model,12,0.83,0,0.8868,0,0,0,1.0,True
Esagil,0x12000,A,model,3,0.8306,0,0.8526,0,0,1,0.15663,True
Esagil,0x12001,A TIMES A,model,6,0.8262,0,0.8745,0,0,0,0.15658,True
Esagil,0x1208d,E2,model,5,0.8262,0,0.8672,0,0,0,0.15699,True
Esagil,0x120f6,GAN,model,5,0.8256,0,0.8689,0,0,0,0.15566,True
Esagil,0x120fb,GAR,model,3,0.8259,0,0.8364,0,0,0,0.15789,True
Esagil,0x1219a,KAM2 (wrong!),model,5,0.8256,0,0.8689,0,0,0,0.15566,True
Esagil,0x121a4,KID,model,5,0.8289,0,0.8639,0,0,0,0.15652,True
Esagil,0x121aa,KU,model,6,0.8267,0,0.8751,0,0,0,0.15652,True
Esagil,0x121ef,LAGAR GUNU,model,6,0.8298,0,0.8742,0,0,0,0.15665,True
Esagil,0x121f3,LAL TIMES LAL,model,4,0.8281,0,0.8439,0,0,0,0.1558,True
Esagil,0x12290,RAB,model,8,0.8344,0,0.8807,0,0,0,0.1561,True
Esagil,0x12405,,model,7,0.8333,0,0.8676,0,0,0,0.157,
Esagil,0x1245c,,model,5,0.8289,0,0.8747,0,0,0,0.15532,
Assurbanipal,0x120d8,GA2 TIMES KAK,model,8,0.8444,0,0.9099,0,0,0,1.0,True
Assurbanipal,0x120f7,GAN2,model,6,0.8374,0,0.8846,0,0,0,1.0,True
Assurbanipal,0x1227d,PAP & E,model,2,0.8374,0,0.8745,0,0,0,1.0,True
Assurbanipal,0x1229d,SAG TIMES MI,model,12,0.8405,0,0.8888,0,0,0,1.0,True
Assurbanipal,0x1237a,,model,9,0.8444,0,0.9071,0,0,0,1.0,True
Esagil,0x12097,EN,model,5,0.8355,0,0.8678,0,0,0,0.1565,True
Esagil,0x120f0,GAD & TAK4 & GISH,model,3,0.8405,0,0.8668,0,0,0,0.15567,True
Esagil,0x121c5,LAGAB TIMES GAR,model,7,0.8389,0,0.9057,0,0,0,0.15551,True
Esagil,0x12226,MASH,model,2,0.8355,0,0.8624,0,0,0,0.15576,True
Esagil,0x1222c,MU,model,5,0.8418,0,0.8774,0,0,0,0.15608,True
Esagil,0x122d7,SHU,model,5,0.8403,0,0.8547,0,0,0,0.15587,True
Esagil,0x12311,U2,model,5,0.8431,0,0.8774,0,0,0,0.15673,True
Assurbanipal,0x12138,HUB2,model,6,0.8512,0,0.8844,0,0,0,1.0,True
Assurbanipal,0x122d6,SHITA & GISH,model,5,0.851,0,0.895,0,0,0,1.0,True
Assurbanipal,0x12366,ZIB,model,3,0.8482,0,0.8791,0,0,0,1.0,True
Esagil,0x12056,DAG,model,7,0.8507,0,0.8996,0,0,0,0.15569,True
Esagil,0x12154,IN,model,8,0.8467,0,0.9106,0,0,0,0.15635,True
Esagil,0x1227a,PA,model,3,0.8534,0,0.8698,0,0,0,0.15696,True
Esagil,0x122bb,SHE HU,model,8,0.8454,0,0.9052,0,0,0,0.15663,True
Esagil,0x1230b,U,model,1,0.8507,0,0.8507,0,0,0,0.15426,True
Esagil,0x12407,,model,9,0.8505,0,0.8965,0,0,0,0.15689,
Esagil,0x1240d,,model,8,0.8529,0,0.9098,0,0,0,0.15709,
Esagil,0x1241c,,model,8,0.8529,0,0.9098,0,0,0,0.15709,
Esagil,0x12457,,model,3,0.8492,0,0.8792,0,0,0,0.15522,
Assurbanipal,0x12227,MASH2,model,6,0.8568,0,0.9059,0,0,0,1.0,True
Assurbanipal,0x1236d,ZUBUR,model,3,0.8592,0,0.8911,0,0,0,1.0,True
Esagil,0x12079,DISH,model,1,0.8622,0,0.8622,0,0,0,0.15736,True
Esagil,0x120f2,GAL,model,6,0.8575,0,0.8803,0,0,0,0.15629,True
Esagil,0x1240e,,model,9,0.8599,0,0.9199,0,0,0,0.15441,
Esagil,0x1241d,,model,9,0.8599,0,0.9199,0,0,0,0.15441,
Esagil,0x12446,,model,9,0.8599,0,0.9199,0,0,0,0.15441,
Esagil,0x12447,,model,9,0.8568,0,0.8797,0,0,0,0.15591,
Assurbanipal,0x1203a,ASH KABA TENU,model,1,0.873,0,0.873,0,0,0,1.0,True
Assurbanipal,0x120b7,GA2,model,5,0.8717,0,0.9113,0,0,0,1.0,True
Assurbanipal,0x120c4,GA2 TIMES DI,model,10,0.8699,0,0.9048,0,0,0,1.0,True
Esagil,0x12116,GU,model,6,0.8677,0,0.9002,0,0,0,0.15581,True
Esagil,0x12229,MES,model,8,0.8659,0,0.9012,0,0,0,0.15686,True
Esagil,0x12313,UD & SAL & HUB2,model,3,0.8695,0,0.899,0,0,0,0.15646,True
Esagil,0x12404,,model,6,0.8686,0,0.8836,0,0,0,0.15636,
Esagil,0x122d6,SHITA & GISH,model,5,0.8884,0,0.9105,0,0,0,0.15686,True
Esagil,0x12406,,model,8,0.8939,0,0.9058,0,0,0,0.15556,
Assurbanipal,0x12086,DUN3 GUNU,copied_human:Assurbanipal/0x12085,8,1.0,,,,,,1.0,True
Assurbanipal,0x120ee,GABA,copied_human:Assurbanipal/0x12083,6,1.0,,,,,,1.0,True
Assurbanipal,0x12109,GIR2 GUNU,copied_human:Assurbanipal/0x12108,6,1.0,,,,,,1.0,True
Assurbanipal,0x1224e,NI2,copied_human:Assurbanipal/0x1214e,7,1.0,,,,,,1.0,True
Assurbanipal,0x1228a,PIRIG,copied_human:Assurbanipal/0x1210a,5,1.0,,,,,,1.0,True
Assurbanipal,0x1231a,UD SHESHIG,copied_human:Assurbanipal/0x12317,7,1.0,,,,,,1.0,True
Santakku,0x12015,AB GUNU,copied_human:Santakku/0x12014,7,1.0,,,,,,1.0,True
Santakku,0x12109,GIR2 GUNU,copied_human:Santakku/0x12108,6,1.0,,,,,,1.0,True
Santakku,0x1212d,HI,copied_human:Santakku/0x12077,4,1.0,,,,,,1.0,True
Santakku,0x1218f,KAB,copied_human:Santakku/0x12138,6,1.0,,,,,,1.0,True
Santakku,0x121aa,KU,copied_human:Santakku/0x12089,5,1.0,,,,,,1.0,True
Santakku,0x122b9,SHAR2,copied_human:Santakku/0x12077,4,1.0,,,,,,1.0,True
Santakku,0x12305,TU,copied_human:Santakku/0x121ad,8,1.0,,,,,,1.0,True
Assurbanipal,0x12003,,blank,0,,,,,,,,True
Assurbanipal,0x12025,AL TIMES KAD3,blank,0,,,,,,,,True
Assurbanipal,0x12030,AN PLUS NAGA OPPOSING AN PLUS NAGA,blank,0,,,,,,,,True
Assurbanipal,0x12031,AN PLUS NAGA SQUARED,blank,0,,,,,,,,True
Assurbanipal,0x12036,,blank,0,,,,,,,,True
Assurbanipal,0x12037,ASAL2,blank,0,,,,,,,,True
Assurbanipal,0x1203b,ASH OVER ASH TUG2 OVER TUG2 TUG2 OVER TUG2 PAP,blank,0,,,,,,,,True
Assurbanipal,0x12042,,blank,0,,,,,,,,True
Assurbanipal,0x12043,,blank,0,,,,,,,,True
Assurbanipal,0x12045,,blank,0,,,,,,,,True
Assurbanipal,0x1204a,BI TIMES A,blank,0,,,,,,,,True
Assurbanipal,0x1204f,,blank,0,,,,,,,,True
Assurbanipal,0x1205c,,blank,0,,,,,,,,True
Assurbanipal,0x12078,CUNEIFORM SIGN DIN KASKAL U GUNU DISH,blank,0,,,,,,,,True
Assurbanipal,0x1207f,,blank,0,,,,,,,,True
Assurbanipal,0x1208b,E TIMES PAP,blank,0,,,,,,,,True
Assurbanipal,0x1208c,E OVER E NUN OVER NUN,blank,0,,,,,,,,True
Assurbanipal,0x1208f,E2 TIMES GAR,blank,0,,,,,,,,True
Assurbanipal,0x12090,E2 TIMES MI,blank,0,,,,,,,,True
Assurbanipal,0x12091,E2 TIMES SAL,blank,0,,,,,,,,True
Assurbanipal,0x12092,E2 TIMES SCHE(standard),blank,0,,,,,,,,True
Assurbanipal,0x12093,,blank,0,,,,,,,,True
Assurbanipal,0x1209a,EN TIMES ME,blank,0,,,,,,,,True
Assurbanipal,0x1209b,EN CROSSING EN,blank,0,,,,,,,,True
Assurbanipal,0x1209c,,blank,0,,,,,,,,True
Assurbanipal,0x1209d,EN SQUARED,blank,0,,,,,,,,True
Assurbanipal,0x120a8,,blank,0,,,,,,,,True
Assurbanipal,0x120aa,,blank,0,,,,,,,,True
Assurbanipal,0x120b9,,blank,0,,,,,,,,True
Assurbanipal,0x120bb,,blank,0,,,,,,,,True
Assurbanipal,0x120c0,,blank,0,,,,,,,,True
Assurbanipal,0x120c1,,blank,0,,,,,,,,True
Assurbanipal,0x120c7,,blank,0,,,,,,,,True
Assurbanipal,0x120cf,,blank,0,,,,,,,,True
Assurbanipal,0x120d2,,blank,0,,,,,,,,True
Assurbanipal,0x120da,,blank,0,,,,,,,,True
Assurbanipal,0x120dd,,blank,0,,,,,,,,True
Assurbanipal,0x120ec,,blank,0,,,,,,,,True
Assurbanipal,0x120ed,,blank,0,,,,,,,,True
Assurbanipal,0x120ef,,blank,0,,,,,,,,True
Assurbanipal,0x120f3,GAL GAD OVER GAD GAR OVER GAR,blank,0,,,,,,,,True
Assurbanipal,0x120fa,GAN2 CROSSING GAN2,blank,0,,,,,,,,True
Assurbanipal,0x12101,GI TIMES E,blank,0,,,,,,,,True
Assurbanipal,0x12102,,blank,0,,,,,,,,True
Assurbanipal,0x12106,GI4 CROSSING GI4,blank,0,,,,,,,,True
Assurbanipal,0x1210d,GIR3 TIMES IGI,blank,0,,,,,,,,True
Assurbanipal,0x1210f,GIR3 TIMES PA,blank,0,,,,,,,,True
Assurbanipal,0x12114,,blank,0,,,,,,,,True
Assurbanipal,0x1211a,,blank,0,,,,,,,,True
Assurbanipal,0x1211c,,blank,0,,,,,,,,True
Assurbanipal,0x12128,GURUSH,blank,0,,,,,,,,True
Assurbanipal,0x12139,,blank,0,,,,,,,,True
Assurbanipal,0x1213a,,blank,0,,,,,,,,True
Assurbanipal,0x1213b,,blank,0,,,,,,,,True
Assurbanipal,0x1213c,,blank,0,,,,,,,,True
Assurbanipal,0x12144,,blank,0,,,,,,,,True
Assurbanipal,0x12149,IGI OVER IGI SHIR OVER SHIR UD OVER UD,blank,0,,,,,,,,True
Assurbanipal,0x12151,,blank,0,,,,,,,,True
Assurbanipal,0x12152,IM SQUARED,blank,0,,,,,,,,True
Assurbanipal,0x12159,,blank,0,,,,,,,,True
Assurbanipal,0x1215f,,blank,0,,,,,,,,True
Assurbanipal,0x12163,,blank,0,,,,,,,,True
Assurbanipal,0x12167,,blank,0,,,,,,,,True
Assurbanipal,0x12169,,blank,0,,,,,,,,True
Assurbanipal,0x1216f,KA TIMES KAK,blank,0,,,,,,,,True
Assurbanipal,0x12171,,blank,0,,,,,,,,True
Assurbanipal,0x12173,,blank,0,,,,,,,,True
Assurbanipal,0x12175,KA TIMES ME PLUS DU,blank,0,,,,,,,,True
Assurbanipal,0x12176,KA TIMES ME PLUS GI,blank,0,,,,,,,,True
Assurbanipal,0x12177,KA TIMES ME PLUS TE,blank,0,,,,,,,,True
Assurbanipal,0x12179,,blank,0,,,,,,,,True
Assurbanipal,0x12185,,blank,0,,,,,,,,True
Assurbanipal,0x12186,,blank,0,,,,,,,,True
Assurbanipal,0x1218a,,blank,0,,,,,,,,True
Assurbanipal,0x1218c,,blank,0,,,,,,,,True
Assurbanipal,0x1218e,,blank,0,,,,,,,,True
Assurbanipal,0x12194,,blank,0,,,,,,,,True
Assurbanipal,0x12196,,blank,0,,,,,,,,True
Assurbanipal,0x12199,KAL CROSSING KAL,blank,0,,,,,,,,True
Assurbanipal,0x121ab,KU OVER HI TIMES ASH2 KU OVER HI TIMES ASH2,blank,0,,,,,,,,True
Assurbanipal,0x121ae,,blank,0,,,,,,,,True
Assurbanipal,0x121b1,KUL GUNU,blank,0,,,,,,,,True
Assurbanipal,0x121b4,KUR OPPOSING KUR,blank,0,,,,,,,,True
Assurbanipal,0x121b6,,blank,0,,,,,,,,True
Assurbanipal,0x121cd,,blank,0,,,,,,,,True
Assurbanipal,0x121ce,,blank,0,,,,,,,,True
Assurbanipal,0x121d4,LAGAB TIMES LAGAB,blank,0,,,,,,,,True
Assurbanipal,0x121dd,LAGAB TIMES SHITA PLUS GISH PLUS ERIN2,blank,0,,,,,,,,True
Assurbanipal,0x121e2,,blank,0,,,,,,,,True
Assurbanipal,0x121f1,,blank,0,,,,,,,,True
Assurbanipal,0x121f6,,blank,0,,,,,,,,True
Assurbanipal,0x12200,LU2 TIMES ESH2,blank,0,,,,,,,,True
Assurbanipal,0x12201,LU2 TIMES ESH2 TENU,blank,0,,,,,,,,True
Assurbanipal,0x12206,LU2 TIMES KAD3,blank,0,,,,,,,,True
Assurbanipal,0x12207,,blank,0,,,,,,,,True
Assurbanipal,0x12209,,blank,0,,,,,,,,True
Assurbanipal,0x1220b,LU2 TIMES ME PLUS EN,blank,0,,,,,,,,True
Assurbanipal,0x1220d,,blank,0,,,,,,,,True
Assurbanipal,0x1220e,,blank,0,,,,,,,,True
Assurbanipal,0x12212,LU2 CROSSING LU2,blank,0,,,,,,,,True
Assurbanipal,0x12214,LU2 SQUARED,blank,0,,,,,,,,True
Assurbanipal,0x12218,LUGAL OVER LUGAL,blank,0,,,,,,,,True
Assurbanipal,0x12221,,blank,0,,,,,,,,True
Assurbanipal,0x12233,,blank,0,,,,,,,,True
Assurbanipal,0x12234,,blank,0,,,,,,,,True
Assurbanipal,0x12235,,blank,0,,,,,,,,True
Assurbanipal,0x12237,MUSH OVER MUSH TIMES A PLUS NA,blank,0,,,,,,,,True
Assurbanipal,0x12238,MUSH CROSSING MUSH,blank,0,,,,,,,,True
Assurbanipal,0x1223c,,blank,0,,,,,,,,True
Assurbanipal,0x12245,,blank,0,,,,,,,,True
Assurbanipal,0x1224d,NI TIMES E,blank,0,,,,,,,,True
Assurbanipal,0x12257,NINDA2 TIMES ME PLUS GAN2 TENU,blank,0,,,,,,,,True
Assurbanipal,0x1225f,,blank,0,,,,,,,,True
Assurbanipal,0x1226c,NUN CROSSING NUN LAGAR OVER LAGAR,blank,0,,,,,,,,True
Assurbanipal,0x12277,,blank,0,,,,,,,,True
Assurbanipal,0x12280,PI TIMES A,blank,0,,,,,,,,True
Assurbanipal,0x12281,PI TIMES AB,blank,0,,,,,,,,True
Assurbanipal,0x12282,PI TIMES BI,blank,0,,,,,,,,True
Assurbanipal,0x12283,PI TIMES BU,blank,0,,,,,,,,True
Assurbanipal,0x12284,PI TIMES E,blank,0,,,,,,,,True
Assurbanipal,0x12285,PI TIMES I,blank,0,,,,,,,,True
Assurbanipal,0x12286,PI TIMES IB,blank,0,,,,,,,,True
Assurbanipal,0x12287,PI TIMES U,blank,0,,,,,,,,True
Assurbanipal,0x12288,,blank,0,,,,,,,,True
Assurbanipal,0x12289,PI TIMES U2,blank,0,,,,,,,,True
Assurbanipal,0x1228e,PIRIG OPPOSING PIRIG,blank,0,,,,,,,,True
Assurbanipal,0x12298,,blank,0,,,,,,,,True
Assurbanipal,0x1229b,,blank,0,,,,,,,,True
Assurbanipal,0x122a1,,blank,0,,,,,,,,True
Assurbanipal,0x122a7,SAG OVER SAG,blank,0,,,,,,,,True
Assurbanipal,0x122ab,,blank,0,,,,,,,,True
Assurbanipal,0x122b8,,blank,0,,,,,,,,True
Assurbanipal,0x122d5,,blank,0,,,,,,,,True
Assurbanipal,0x122d8,,blank,0,,,,,,,,True
Assurbanipal,0x122e3,,blank,0,,,,,,,,True
Assurbanipal,0x122f4,,blank,0,,,,,,,,True
Assurbanipal,0x122f5,TAG TIMES GUD,blank,0,,,,,,,,True
Assurbanipal,0x122f6,,blank,0,,,,,,,,True
Assurbanipal,0x122f7,TAG TIMES SHU,blank,0,,,,,,,,True
Assurbanipal,0x122f8,TAG TIMES TUG2,blank,0,,,,,,,,True
Assurbanipal,0x122f9,TAG TIMES UD,blank,0,,,,,,,,True
Assurbanipal,0x12302,,blank,0,,,,,,,,True
Assurbanipal,0x1230e,U OVER U PA OVER PA GAR OVER GAR,blank,0,,,,,,,,True
Assurbanipal,0x1230f,U OVER U SUR OVER SUR,blank,0,,,,,,,,True
Assurbanipal,0x12315,,blank,0,,,,,,,,True
Assurbanipal,0x12323,UMUM,blank,0,,,,,,,,True
Assurbanipal,0x12325,UMUM TIMES PA,blank,0,,,,,,,,True
Assurbanipal,0x12327,,blank,0,,,,,,,,True
Assurbanipal,0x12329,UR CROSSING UR,blank,0,,,,,,,,True
Assurbanipal,0x1232d,,blank,0,,,,,,,,True
Assurbanipal,0x12333,,blank,0,,,,,,,,True
Assurbanipal,0x12339,,blank,0,,,,,,,,True
Assurbanipal,0x1233b,,blank,0,,,,,,,,True
Assurbanipal,0x1233d,,blank,0,,,,,,,,True
Assurbanipal,0x12343,,blank,0,,,,,,,,True
Assurbanipal,0x12344,,blank,0,,,,,,,,True
Assurbanipal,0x12345,,blank,0,,,,,,,,True
Assurbanipal,0x12346,,blank,0,,,,,,,,True
Assurbanipal,0x12348,,blank,0,,,,,,,,True
Assurbanipal,0x1234a,,blank,0,,,,,,,,True
Assurbanipal,0x12350,URUDA TIMES U,blank,0,,,,,,,,True
Assurbanipal,0x12354,,blank,0,,,,,,,,True
Assurbanipal,0x12356,,blank,0,,,,,,,,True
Assurbanipal,0x12357,USH2,blank,0,,,,,,,,True
Assurbanipal,0x12358,,blank,0,,,,,,,,True
Assurbanipal,0x12359,UTUKI,blank,0,,,,,,,,True
Assurbanipal,0x12361,,blank,0,,,,,,,,True
Assurbanipal,0x12367,ZIB KABA TENU,blank,0,,,,,,,,True
Assurbanipal,0x12369,ZIZ2,blank,0,,,,,,,,True
Assurbanipal,0x1236b,ZU5,blank,0,,,,,,,,True
Assurbanipal,0x1236c,ZU5 TIMES A,blank,0,,,,,,,,True
Assurbanipal,0x1236f,,blank,0,,,,,,,,True
Assurbanipal,0x1237e,,blank,0,,,,,,,,True
Assurbanipal,0x12381,,blank,0,,,,,,,,True
Assurbanipal,0x12382,,blank,0,,,,,,,,True
Assurbanipal,0x12385,,blank,0,,,,,,,,True
Assurbanipal,0x12398,UM TIMES ME,blank,0,,,,,,,,True
Santakku,0x12001,A TIMES A,blank,0,,,,,,,,False
Santakku,0x12002,A TIMES BAD,blank,0,,,,,,,,False
Santakku,0x12003,,blank,0,,,,,,,,False
Santakku,0x12004,A TIMES HA,blank,0,,,,,,,,False
Santakku,0x12005,A TIMES IGI,blank,0,,,,,,,,False
Santakku,0x12006,A TIMES LAGAR GUNU,blank,0,,,,,,,,False
Santakku,0x12007,A TIMES MUSH,blank,0,,,,,,,,False
Santakku,0x12008,A TIMES SAG,blank,0,,,,,,,,False
Santakku,0x1200b,AB TIMES ASH2,blank,0,,,,,,,,False
Santakku,0x1200c,AB TIMES DUN3 GUNU,blank,0,,,,,,,,False
Santakku,0x1200d,AB TIMES GAL,blank,0,,,,,,,,False
Santakku,0x1200e,AB TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x12010,AB TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x12011,AB TIMES IMIN,blank,0,,,,,,,,False
Santakku,0x12012,AB TIMES LAGAB,blank,0,,,,,,,,False
Santakku,0x12013,AB TIMES SHESH,blank,0,,,,,,,,False
Santakku,0x12017,AB2 TIMES BALAG,blank,0,,,,,,,,False
Santakku,0x12018,AB2 TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x12019,AB2 TIMES ME PLUS EN,blank,0,,,,,,,,False
Santakku,0x1201a,AB2 TIMES SHA3,blank,0,,,,,,,,False
Santakku,0x1201b,AB2 TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x1201e,AK TIMES ERIN2,blank,0,,,,,,,,False
Santakku,0x1201f,AK TIMES SHITA PLUS GISH,blank,0,,,,,,,,False
Santakku,0x12021,AL TIMES AL,blank,0,,,,,,,,False
Santakku,0x12022,AL TIMES DIM2,blank,0,,,,,,,,False
Santakku,0x12023,AL TIMES GISH,blank,0,,,,,,,,False
Santakku,0x12024,AL TIMES HA,blank,0,,,,,,,,False
Santakku,0x12025,AL TIMES KAD3,blank,0,,,,,,,,False
Santakku,0x12026,AL TIMES KI,blank,0,,,,,,,,False
Santakku,0x12027,AL TIMES SHE,blank,0,,,,,,,,False
Santakku,0x12028,AL TIMES USH,blank,0,,,,,,,,False
Santakku,0x1202e,AN OVER AN,blank,0,,,,,,,,False
Santakku,0x12030,AN PLUS NAGA OPPOSING AN PLUS NAGA,blank,0,,,,,,,,False
Santakku,0x12031,AN PLUS NAGA SQUARED,blank,0,,,,,,,,False
Santakku,0x12035,ARAD TIMES KUR,blank,0,,,,,,,,False
Santakku,0x12036,,blank,0,,,,,,,,False
Santakku,0x12037,ASAL2,blank,0,,,,,,,,False
Santakku,0x1203a,ASH KABA TENU,blank,0,,,,,,,,False
Santakku,0x1203b,ASH OVER ASH TUG2 OVER TUG2 TUG2 OVER TUG2 PAP,blank,0,,,,,,,,False
Santakku,0x1203c,CUNEIFORM SIGN ASH OVER ASH OVER ASH & TAB,blank,0,,,,,,,,False
Santakku,0x1203d,ASH OVER ASH OVER ASH CROSSING ASH OVER ASH OVER ASH,blank,0,,,,,,,,False
Santakku,0x12042,,blank,0,,,,,,,,False
Santakku,0x12043,,blank,0,,,,,,,,False
Santakku,0x12045,,blank,0,,,,,,,,False
Santakku,0x1204a,BI TIMES A,blank,0,,,,,,,,False
Santakku,0x1204b,BI TIMES GAR,blank,0,,,,,,,,False
Santakku,0x1204c,BI TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x1204e,BU OVER BU AB,blank,0,,,,,,,,False
Santakku,0x1204f,,blank,0,,,,,,,,False
Santakku,0x12050,BU CROSSING BU,blank,0,,,,,,,,False
Santakku,0x12051,BULUG OVER BULUG,blank,0,,,,,,,,False
Santakku,0x12052,,blank,0,,,,,,,,False
Santakku,0x12054,BUR2,blank,0,,,,,,,,False
Santakku,0x12057,DAG KISIM5 TIMES A PLUS MASH,blank,0,,,,,,,,False
Santakku,0x12058,DAG KISIM5 TIMES AMAR,blank,0,,,,,,,,False
Santakku,0x12059,DAG KISIM5 TIMES BALAG,blank,0,,,,,,,,False
Santakku,0x1205a,DAG KISIM5 TIMES BI,blank,0,,,,,,,,False
Santakku,0x1205b,DAG KISIM5 TIMES GA,blank,0,,,,,,,,False
Santakku,0x1205c,,blank,0,,,,,,,,False
Santakku,0x1205d,DAG KISIM5 TIMES GI,blank,0,,,,,,,,False
Santakku,0x1205e,DAG KISIM5 TIMES GIR2,blank,0,,,,,,,,False
Santakku,0x1205f,DAG KISIM5 TIMES GUD,blank,0,,,,,,,,False
Santakku,0x12060,DAG KISIM5 TIMES HA,blank,0,,,,,,,,False
Santakku,0x12061,DAG KISIM5 TIMES IR,blank,0,,,,,,,,False
Santakku,0x12062,DAG KISIM5 TIMES IR PLUS LU,blank,0,,,,,,,,False
Santakku,0x12063,DAG KISIM5 TIMES KAK,blank,0,,,,,,,,False
Santakku,0x12064,DAG KISIM5 TIMES LA,blank,0,,,,,,,,False
Santakku,0x12065,DAG KISIM5 TIMES LU,blank,0,,,,,,,,False
Santakku,0x12066,DAG KISIM5 TIMES LU PLUS MASH2,blank,0,,,,,,,,False
Santakku,0x12067,DAG KISIM5 TIMES LUM,blank,0,,,,,,,,False
Santakku,0x12068,DAG KISIM5 TIMES NE,blank,0,,,,,,,,False
Santakku,0x12069,DAG KISIM5 TIMES PAP PLUS PAP,blank,0,,,,,,,,False
Santakku,0x1206a,DAG KISIM5 TIMES SI,blank,0,,,,,,,,False
Santakku,0x1206b,DAG KISIM5 TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x1206c,DAG KISIM5 TIMES U2 PLUS GIR2,blank,0,,,,,,,,False
Santakku,0x1206d,DAG KISIM5 TIMES USH,blank,0,,,,,,,,False
Santakku,0x12071,DARA4,blank,0,,,,,,,,False
Santakku,0x12078,CUNEIFORM SIGN DIN KASKAL U GUNU DISH,blank,0,,,,,,,,False
Santakku,0x1207f,,blank,0,,,,,,,,False
Santakku,0x12080,DUB2,blank,0,,,,,,,,False
Santakku,0x12082,DUGUD,blank,0,,,,,,,,False
Santakku,0x12083,DUH,blank,0,,,,,,,,False
Santakku,0x12085,DUN3,blank,0,,,,,,,,False
Santakku,0x1208b,E TIMES PAP,blank,0,,,,,,,,False
Santakku,0x1208c,E OVER E NUN OVER NUN,blank,0,,,,,,,,False
Santakku,0x1208e,,blank,0,,,,,,,,False
Santakku,0x1208f,E2 TIMES GAR,blank,0,,,,,,,,False
Santakku,0x12090,E2 TIMES MI,blank,0,,,,,,,,False
Santakku,0x12091,E2 TIMES SAL,blank,0,,,,,,,,False
Santakku,0x12092,E2 TIMES SCHE(standard),blank,0,,,,,,,,False
Santakku,0x12093,,blank,0,,,,,,,,False
Santakku,0x12098,EN TIMES GAN2,blank,0,,,,,,,,False
Santakku,0x1209a,EN TIMES ME,blank,0,,,,,,,,False
Santakku,0x1209b,EN CROSSING EN,blank,0,,,,,,,,False
Santakku,0x1209c,,blank,0,,,,,,,,False
Santakku,0x1209d,EN SQUARED,blank,0,,,,,,,,False
Santakku,0x120a2,EZEN TIMES A,blank,0,,,,,,,,False
Santakku,0x120a3,EZEN TIMES A PLUS LAL,blank,0,,,,,,,,False
Santakku,0x120a4,EZEN TIMES A PLUS LAL TIMES LAL,blank,0,,,,,,,,False
Santakku,0x120a5,,blank,0,,,,,,,,False
Santakku,0x120a7,,blank,0,,,,,,,,False
Santakku,0x120a8,,blank,0,,,,,,,,False
Santakku,0x120a9,EZEN TIMES HA,blank,0,,,,,,,,False
Santakku,0x120aa,,blank,0,,,,,,,,False
Santakku,0x120ab,EZEN TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x120ac,EZEN TIMES KASKAL,blank,0,,,,,,,,False
Santakku,0x120ad,EZEN TIMES KASKAL SQUARED,blank,0,,,,,,,,False
Santakku,0x120ae,EZEN TIMES KU3,blank,0,,,,,,,,False
Santakku,0x120af,EZEN TIMES LA,blank,0,,,,,,,,False
Santakku,0x120b0,EZEN TIMES LAL TIMES LAL,blank,0,,,,,,,,False
Santakku,0x120b1,EZEN TIMES LI,blank,0,,,,,,,,False
Santakku,0x120b2,EZEN TIMES LU,blank,0,,,,,,,,False
Santakku,0x120b3,EZEN TIMES U2,blank,0,,,,,,,,False
Santakku,0x120b4,EZEN TIMES UD,blank,0,,,,,,,,False
Santakku,0x120b6,GA GUNU,blank,0,,,,,,,,False
Santakku,0x120b8,GA2 TIMES A PLUS DA PLUS HA,blank,0,,,,,,,,False
Santakku,0x120b9,,blank,0,,,,,,,,False
Santakku,0x120ba,GA2 TIMES A PLUS IGI,blank,0,,,,,,,,False
